,Name,total_area
332,"Primary somatosensory area, unassigned",9698068.4
333,"Primary somatosensory area, unassigned, layer 1",1261561.4
334,"Primary somatosensory area, unassigned, layer 2/3",2532488.3
335,"Primary somatosensory area, unassigned, layer 4",1429780.0
336,"Primary somatosensory area, unassigned, layer 5",1989690.48
337,"Primary somatosensory area, unassigned, layer 6a",2288331.6
338,"Primary somatosensory area, unassigned, layer 6b",196216.8
339,"Primary somatosensory area, upper limb",29556914.53
340,"Primary somatosensory area, upper limb, layer 1",3633560.73
341,"Primary somatosensory area, upper limb, layer 2/3",7696284.2
342,"Primary somatosensory area, upper limb, layer 4",4078035.2
343,"Primary somatosensory area, upper limb, layer 5",6192221.5
344,"Primary somatosensory area, upper limb, layer 6a",7381697.31
345,"Primary somatosensory area, upper limb, layer 6b",575115.2
346,Primary visual area,6817827.4
347,"Primary visual area, layer 1",1106577.3
348,"Primary visual area, layer 2/3",1748727.5
349,"Primary visual area, layer 4",968092.0
350,"Primary visual area, layer 5",1596871.7
351,"Primary visual area, layer 6a",1155337.3
352,"Primary visual area, layer 6b",242221.6
353,Prosubiculum,1045619.4
354,Red nucleus,327258.5
355,Reticular nucleus of the thalamus,12503158.2
356,Retrochiasmatic area,1346755.7
357,Retrohippocampal region,14603273.9
358,Retroparafascicular nucleus,541095.8
359,Retrosplenial area,53487990.0
360,"Retrosplenial area, dorsal part",18351406.1
361,"Retrosplenial area, dorsal part, layer 1",3636654.0
362,"Retrosplenial area, dorsal part, layer 2/3",4918997.0
363,"Retrosplenial area, dorsal part, layer 5",5830853.8
364,"Retrosplenial area, dorsal part, layer 6a",3752454.6
365,"Retrosplenial area, dorsal part, layer 6b",212446.4
366,"Retrosplenial area, lateral agranular part",10625888.8
367,"Retrosplenial area, lateral agranular part, layer 1",1951119.9
368,"Retrosplenial area, lateral agranular part, layer 2/3",2846174.4
369,"Retrosplenial area, lateral agranular part, layer 5",3475854.7
370,"Retrosplenial area, lateral agranular part, layer 6a",2111147.33
371,"Retrosplenial area, lateral agranular part, layer 6b",241592.6
372,"Retrosplenial area, ventral part",24510697.7
373,"Retrosplenial area, ventral part, layer 1",5150479.6
374,"Retrosplenial area, ventral part, layer 2/3",5906249.7
375,"Retrosplenial area, ventral part, layer 5",9464899.3
376,"Retrosplenial area, ventral part, layer 6a",3631714.3
377,"Retrosplenial area, ventral part, layer 6b",357346.7
378,Rhomboid nucleus,827463.7
379,Root,1856342766.4
380,Rostral linear nucleus raphe,49164.5
381,"Rostrolateral area, layer 1",1304478.4
382,"Rostrolateral area, layer 2/3",2115621.2
383,"Rostrolateral area, layer 4",1120991.3
384,"Rostrolateral area, layer 5",1865437.4000000001
385,"Rostrolateral area, layer 6a",1184911.8
386,"Rostrolateral area, layer 6b",222554.2
387,Rostrolateral visual area,7813994.2
388,Secondary motor area,29759580.4
389,"Secondary motor area, layer 1",4459292.8
390,"Secondary motor area, layer 2/3",7869527.8
391,"Secondary motor area, layer 5",9751630.5
392,"Secondary motor area, layer 6a",7391364.7
393,"Secondary motor area, layer 6b",287764.5
394,Septofimbrial nucleus,3822904.9
395,Septohippocampal nucleus,288550.8
396,Somatomotor areas,80863930.7
397,Somatosensory areas,255328761.7
398,Striatum,321854170.3
399,Striatum dorsal region,199489463.9
400,Striatum ventral region,43715990.300000004
401,Striatum-like amygdalar nuclei,30643720.3
402,Subcommissural organ,134132.7
403,Subfornical organ,159260.0
404,Subgeniculate nucleus,207249.8
405,Subiculum,2894592.9
406,Submedial nucleus of the thalamus,2688073.4
407,Subparafascicular area,1126919.1
408,Subparafascicular nucleus,1689800.0
409,"Subparafascicular nucleus, magnocellular part",596370.6
410,"Subparafascicular nucleus, parvicellular part",1093429.5
411,Subparaventricular zone,1277776.6
412,Substantia innominata,20290962.2
413,"Substantia nigra, compact part",850711.2
414,"Substantia nigra, reticular part",4252723.8
415,Subthalamic nucleus,1484378.1
416,"Superior colliculus, motor related",1069758.7000000002
417,"Superior colliculus, motor related, intermediate gray layer",698183.3
418,"Superior colliculus, motor related, intermediate white layer",371575.5
419,"Superior colliculus, optic layer",207735.1
420,"Superior colliculus, sensory related",263886.9
421,"Superior colliculus, superficial gray layer",288.78
422,"Superior colliculus, zonal layer",55862.9
423,Supplemental somatosensory area,68004910.2
424,"Supplemental somatosensory area, layer 1",9404772.3
425,"Supplemental somatosensory area, layer 2/3",16176870.5
426,"Supplemental somatosensory area, layer 4",8770923.0
427,"Supplemental somatosensory area, layer 5",16424269.8
428,"Supplemental somatosensory area, layer 6a",15642628.9
429,"Supplemental somatosensory area, layer 6b",1585459.9
430,Suprachiasmatic nucleus,712960.5
431,Suprageniculate nucleus,655811.5
432,Supramammillary nucleus,2002007.7
433,Supraoptic nucleus,351610.7
434,Temporal association areas,11210260.1
435,"Temporal association areas, layer 1",1765425.3
436,"Temporal association areas, layer 2/3",2516552.9
437,"Temporal association areas, layer 4",936755.6
438,"Temporal association areas, layer 5",3431418.1
439,"Temporal association areas, layer 6a",2266978.4
440,"Temporal association areas, layer 6b",293130.2
441,Thalamus,165943673.8
442,"Thalamus, polymodal association cortex related",107494026.4
443,"Thalamus, sensory-motor cortex related",51422223.4
