,Name,total_area
134,"Entorhinal area, lateral part, layer 6a",1024309.8
135,Epithalamus,5645061.3
136,Ethmoid nucleus of the thalamus,2032948.42
137,Fasciola cinerea,550237.0
138,Field CA1,47565823.6
139,Field CA2,3744504.4
140,Field CA3,41948002.8
141,Fields of Forel,2146002.6
142,Fundus of striatum,2958001.7
143,"Geniculate group, dorsal thalamus",8764227.1
144,"Geniculate group, ventral thalamus",4263022.3
145,"Globus pallidus, external segment",12651751.68
146,"Globus pallidus, internal segment",3171184.1
147,Gustatory areas,12203384.5
148,"Gustatory areas, layer 1",1169531.55
149,"Gustatory areas, layer 2/3",2457056.9
150,"Gustatory areas, layer 4",1031736.77
151,"Gustatory areas, layer 5",3942471.4
152,"Gustatory areas, layer 6a",3290173.6
153,"Gustatory areas, layer 6b",312414.8
154,Hippocampal formation,136568887.6
155,Hippocampal region,122329262.8
156,Hippocampo-amygdalar transition area,337150.2
157,Hypothalamic lateral zone,42051471.5
158,Hypothalamic medial zone,30268347.1
159,Hypothalamus,120283376.0
160,Induseum griseum,945399.8
161,Infralimbic area,7967.4
162,"Infralimbic area, layer 6a",6646.4
163,"Infralimbic area, layer 6b",1321.16
164,Interanterodorsal nucleus of the thalamus,988649.7
165,Interanteromedial nucleus of the thalamus,340579.45
166,Interbrain,282733406.5
167,Intercalated amygdalar nucleus,1360902.8
168,Interfascicular nucleus raphe,124674.4
169,Intergeniculate leaflet of the lateral geniculate complex,564502.4
170,Intermediate geniculate nucleus,198043.9
171,Intermediodorsal nucleus of the thalamus,1548319.7
172,Interpeduncular nucleus,47607.9
173,"Interpeduncular nucleus, rostral",40386.7
174,"Interpeduncular nucleus, rostrolateral",7221.4
175,Interstitial nucleus of Cajal,229376.0
176,Intralaminar nuclei of the dorsal thalamus,12145601.6
177,Isocortex,570246855.9
178,Lateral amygdalar nucleus,6504393.3
