,Event,I_Injected(pA),Event start ,Event end ,filename,Ramp_start,Ramp_end
11,6,75,1886.30102539062,1888.00012207031,S1C1 20012023,1080.0,2080.0
12,6,75,1958.09948730468,1959.90258789062,S1C1 20012023,1080.0,2080.0
13,6,75,2007.59948730468,2009.50012207031,S1C1 20012023,1080.0,2080.0
14,7,85,1778.0,1779.599609375,S1C1 20012023,1080.0,2080.0
15,7,85,1864.90051269531,1866.599609375,S1C1 20012023,1080.0,2080.0
16,7,85,1910.69921875,1912.50012207031,S1C1 20012023,1080.0,2080.0
17,7,85,1973.40051269531,1975.298828125,S1C1 20012023,1080.0,2080.0
18,7,85,2024.5,2026.40258789062,S1C1 20012023,1080.0,2080.0
19,7,85,2068.5,2070.40258789062,S1C1 20012023,1080.0,2080.0
20,8,95,1700.89855957031,1702.49621582031,S1C1 20012023,1080.0,2080.0
21,8,95,1768.60144042968,1770.296875,S1C1 20012023,1080.0,2080.0
22,8,95,1807.69921875,1809.49621582031,S1C1 20012023,1080.0,2080.0
23,8,95,1873.69921875,1875.6015625,S1C1 20012023,1080.0,2080.0
24,8,95,1931.60144042968,1933.49621582031,S1C1 20012023,1080.0,2080.0
25,8,95,1985.10144042968,1986.99621582031,S1C1 20012023,1080.0,2080.0
26,8,95,2043.5,2045.49621582031,S1C1 20012023,1080.0,2080.0
27,9,105,1672.10144042968,1673.796875,S1C1 20012023,1080.0,2080.0
28,9,105,1757.10144042968,1758.796875,S1C1 20012023,1080.0,2080.0
29,9,105,1815.80102539062,1817.6015625,S1C1 20012023,1080.0,2080.0
30,9,105,1867.39855957031,1869.296875,S1C1 20012023,1080.0,2080.0
31,9,105,1925.10144042968,1926.99621582031,S1C1 20012023,1080.0,2080.0
32,9,105,1974.10144042968,1976.1015625,S1C1 20012023,1080.0,2080.0
33,9,105,2030.39855957031,2032.40258789062,S1C1 20012023,1080.0,2080.0
34,9,105,2072.5,2074.49609375,S1C1 20012023,1080.0,2080.0
35,10,115,1614.69921875,1616.40258789062,S1C1 20012023,1080.0,2080.0
36,10,115,1677.60144042968,1679.40258789062,S1C1 20012023,1080.0,2080.0
37,10,115,1738.0,1739.796875,S1C1 20012023,1080.0,2080.0
38,10,115,1802.10144042968,1803.99621582031,S1C1 20012023,1080.0,2080.0
39,10,115,1859.30102539062,1861.20300292968,S1C1 20012023,1080.0,2080.0
40,10,115,1891.0,1892.99621582031,S1C1 20012023,1080.0,2080.0
41,10,115,1940.5,1942.49621582031,S1C1 20012023,1080.0,2080.0
42,10,115,1980.30102539062,1982.40258789062,S1C1 20012023,1080.0,2080.0
43,10,115,2020.80102539062,2022.90258789062,S1C1 20012023,1080.0,2080.0
44,10,115,2044.30102539062,2046.40258789062,S1C1 20012023,1080.0,2080.0
45,11,125,1630.19921875,1631.90258789062,S1C1 20012023,1080.0,2080.0
46,11,125,1706.19921875,1707.90258789062,S1C1 20012023,1080.0,2080.0
47,11,125,1727.39855957031,1729.20300292968,S1C1 20012023,1080.0,2080.0
48,11,125,1769.0,1770.796875,S1C1 20012023,1080.0,2080.0
49,11,125,1817.69921875,1819.70300292968,S1C1 20012023,1080.0,2080.0
50,11,125,1870.80102539062,1872.796875,S1C1 20012023,1080.0,2080.0
51,11,125,1906.60144042968,1908.6015625,S1C1 20012023,1080.0,2080.0
52,11,125,1942.30102539062,1944.40258789062,S1C1 20012023,1080.0,2080.0
53,11,125,1972.69921875,1974.796875,S1C1 20012023,1080.0,2080.0
54,11,125,2030.60144042968,2032.796875,S1C1 20012023,1080.0,2080.0
55,11,125,2060.3984375,2062.6015625,S1C1 20012023,1080.0,2080.0
56,12,135,1567.89855957031,1569.49621582031,S1C1 20012023,1080.0,2080.0
57,12,135,1621.0,1622.796875,S1C1 20012023,1080.0,2080.0
58,12,135,1654.69921875,1656.6015625,S1C1 20012023,1080.0,2080.0
59,12,135,1709.89855957031,1711.796875,S1C1 20012023,1080.0,2080.0
60,12,135,1740.5,1742.49621582031,S1C1 20012023,1080.0,2080.0
61,12,135,1796.39855957031,1798.40258789062,S1C1 20012023,1080.0,2080.0
62,12,135,1835.10144042968,1837.1015625,S1C1 20012023,1080.0,2080.0
63,12,135,1888.69921875,1890.796875,S1C1 20012023,1080.0,2080.0
64,12,135,1919.19921875,1921.296875,S1C1 20012023,1080.0,2080.0
65,12,135,1948.60144042968,1950.70300292968,S1C1 20012023,1080.0,2080.0
66,12,135,1972.5,1974.70300292968,S1C1 20012023,1080.0,2080.0
67,12,135,2008.30102539062,2010.6015625,S1C1 20012023,1080.0,2080.0
68,12,135,2031.5,2033.796875,S1C1 20012023,1080.0,2080.0
69,12,135,2060.8984375,2063.203125,S1C1 20012023,1080.0,2080.0
70,13,145,1538.19921875,1539.90258789062,S1C1 20012023,1080.0,2080.0
71,13,145,1566.30102539062,1568.1015625,S1C1 20012023,1080.0,2080.0
72,13,145,1616.80102539062,1618.6015625,S1C1 20012023,1080.0,2080.0
73,13,145,1677.39855957031,1679.296875,S1C1 20012023,1080.0,2080.0
74,13,145,1722.80102539062,1724.796875,S1C1 20012023,1080.0,2080.0
75,13,145,1746.69921875,1748.70300292968,S1C1 20012023,1080.0,2080.0
76,13,145,1795.30102539062,1797.40258789062,S1C1 20012023,1080.0,2080.0
77,13,145,1823.0,1825.1015625,S1C1 20012023,1080.0,2080.0
78,13,145,1856.89855957031,1859.1015625,S1C1 20012023,1080.0,2080.0
79,13,145,1881.69921875,1883.90258789062,S1C1 20012023,1080.0,2080.0
80,13,145,1917.39855957031,1919.70300292968,S1C1 20012023,1080.0,2080.0
81,13,145,1942.60144042968,1944.796875,S1C1 20012023,1080.0,2080.0
82,13,145,1963.5,1965.796875,S1C1 20012023,1080.0,2080.0
83,13,145,1987.39855957031,1989.70300292968,S1C1 20012023,1080.0,2080.0
84,13,145,2012.30102539062,2014.70300292968,S1C1 20012023,1080.0,2080.0
85,13,145,2035.60144042968,2037.99621582031,S1C1 20012023,1080.0,2080.0
86,13,145,2058.30102539062,2060.703125,S1C1 20012023,1080.0,2080.0
87,13,145,2077.19921875,2079.40258789062,S1C1 20012023,1080.0,2080.0
88,14,155,1503.703125,1505.39074707031,S1C1 20012023,1080.0,2080.0
89,14,155,1531.39855957031,1533.20300292968,S1C1 20012023,1080.0,2080.0
90,14,155,1589.0,1590.8046875,S1C1 20012023,1080.0,2080.0
91,14,155,1611.10144042968,1613.1015625,S1C1 20012023,1080.0,2080.0
92,14,155,1647.39855957031,1649.39074707031,S1C1 20012023,1080.0,2080.0
93,14,155,1680.89855957031,1682.89074707031,S1C1 20012023,1080.0,2080.0
94,14,155,1716.10144042968,1718.20300292968,S1C1 20012023,1080.0,2080.0
95,14,155,1765.10144042968,1767.3046875,S1C1 20012023,1080.0,2080.0
96,14,155,1788.5,1790.6015625,S1C1 20012023,1080.0,2080.0
97,14,155,1818.60144042968,1820.8046875,S1C1 20012023,1080.0,2080.0
98,14,155,1855.39855957031,1857.6015625,S1C1 20012023,1080.0,2080.0
99,14,155,1886.5,1888.8046875,S1C1 20012023,1080.0,2080.0
100,14,155,1911.89855957031,1914.20300292968,S1C1 20012023,1080.0,2080.0
101,14,155,1939.5,1941.8046875,S1C1 20012023,1080.0,2080.0
102,14,155,1964.29699707031,1966.70300292968,S1C1 20012023,1080.0,2080.0
103,14,155,1986.39855957031,1988.8046875,S1C1 20012023,1080.0,2080.0
104,14,155,2012.29699707031,2014.8046875,S1C1 20012023,1080.0,2080.0
105,14,155,2035.60144042968,2038.1015625,S1C1 20012023,1080.0,2080.0
106,14,155,2058.203125,2060.703125,S1C1 20012023,1080.0,2080.0
107,15,165,1475.60144042968,1477.3046875,S1C1 20012023,1080.0,2080.0
108,15,165,1494.0,1495.8046875,S1C1 20012023,1080.0,2080.0
109,15,165,1533.89855957031,1535.8046875,S1C1 20012023,1080.0,2080.0
110,15,165,1593.5,1595.39074707031,S1C1 20012023,1080.0,2080.0
111,15,165,1622.5,1624.50012207031,S1C1 20012023,1080.0,2080.0
112,15,165,1658.60144042968,1660.6015625,S1C1 20012023,1080.0,2080.0
113,15,165,1683.60144042968,1685.70300292968,S1C1 20012023,1080.0,2080.0
114,15,165,1721.703125,1723.8046875,S1C1 20012023,1080.0,2080.0
115,15,165,1746.29699707031,1748.50012207031,S1C1 20012023,1080.0,2080.0
116,15,165,1773.39855957031,1775.6015625,S1C1 20012023,1080.0,2080.0
117,15,165,1812.703125,1815.00012207031,S1C1 20012023,1080.0,2080.0
118,15,165,1835.703125,1838.00012207031,S1C1 20012023,1080.0,2080.0
119,15,165,1855.10144042968,1857.39074707031,S1C1 20012023,1080.0,2080.0
120,15,165,1875.29699707031,1877.70300292968,S1C1 20012023,1080.0,2080.0
121,15,165,1897.5,1899.89074707031,S1C1 20012023,1080.0,2080.0
122,15,165,1920.5,1923.00012207031,S1C1 20012023,1080.0,2080.0
123,15,165,1941.60144042968,1944.1015625,S1C1 20012023,1080.0,2080.0
124,15,165,1960.60144042968,1963.20300292968,S1C1 20012023,1080.0,2080.0
125,15,165,1979.39855957031,1982.00012207031,S1C1 20012023,1080.0,2080.0
126,15,165,1999.10144042968,2001.70300292968,S1C1 20012023,1080.0,2080.0
127,15,165,2020.0,2022.6015625,S1C1 20012023,1080.0,2080.0
128,15,165,2037.79699707031,2040.50012207031,S1C1 20012023,1080.0,2080.0
129,15,165,2056.8984375,2059.6015625,S1C1 20012023,1080.0,2080.0
130,15,165,2075.3984375,2078.203125,S1C1 20012023,1080.0,2080.0
0,1,25,0.0,0.0,S1C1 21012023,1080.0,2080.0
1,1,25,1309.09997558593,1310.79992675781,S1C1 21012023,1080.0,2080.0
2,1,25,1373.40002441406,1375.19995117187,S1C1 21012023,1080.0,2080.0
3,1,25,1440.59997558593,1442.5,S1C1 21012023,1080.0,2080.0
4,1,25,1502.80004882812,1504.79992675781,S1C1 21012023,1080.0,2080.0
5,1,25,1553.59997558593,1555.59997558593,S1C1 21012023,1080.0,2080.0
6,1,25,1612.59997558593,1614.69995117187,S1C1 21012023,1080.0,2080.0
7,1,25,1664.5,1666.59997558593,S1C1 21012023,1080.0,2080.0
8,1,25,1705.19995117187,1707.29992675781,S1C1 21012023,1080.0,2080.0
9,1,25,1748.09997558593,1750.19995117187,S1C1 21012023,1080.0,2080.0
10,1,25,1783.19995117187,1785.29992675781,S1C1 21012023,1080.0,2080.0
11,1,25,1825.0,1827.19995117187,S1C1 21012023,1080.0,2080.0
12,1,25,1861.5,1863.69995117187,S1C1 21012023,1080.0,2080.0
13,1,25,1897.40002441406,1899.59997558593,S1C1 21012023,1080.0,2080.0
14,1,25,1938.69995117187,1941.0,S1C1 21012023,1080.0,2080.0
15,2,35,1973.59997558593,1975.79992675781,S1C1 21012023,1080.0,2080.0
16,2,35,1280.5,1282.2001953125,S1C1 21012023,1080.0,2080.0
17,2,35,1344.30004882812,1346.2001953125,S1C1 21012023,1080.0,2080.0
18,2,35,1396.0,1397.89965820312,S1C1 21012023,1080.0,2080.0
19,2,35,1445.7001953125,1447.80029296875,S1C1 21012023,1080.0,2080.0
20,2,35,1500.10009765625,1502.2001953125,S1C1 21012023,1080.0,2080.0
21,2,35,1542.90002441406,1545.00012207031,S1C1 21012023,1080.0,2080.0
22,2,35,1595.30004882812,1597.50012207031,S1C1 21012023,1080.0,2080.0
23,2,35,1635.30004882812,1637.50012207031,S1C1 21012023,1080.0,2080.0
24,2,35,1676.10009765625,1678.30029296875,S1C1 21012023,1080.0,2080.0
25,2,35,1715.5,1717.7001953125,S1C1 21012023,1080.0,2080.0
26,2,35,1754.2001953125,1756.50012207031,S1C1 21012023,1080.0,2080.0
27,2,35,1786.10009765625,1788.50012207031,S1C1 21012023,1080.0,2080.0
28,2,35,1822.10009765625,1824.39965820312,S1C1 21012023,1080.0,2080.0
29,2,35,1857.80004882812,1860.30029296875,S1C1 21012023,1080.0,2080.0
30,2,35,1896.2001953125,1898.7001953125,S1C1 21012023,1080.0,2080.0
31,2,35,1929.80004882812,1932.30029296875,S1C1 21012023,1080.0,2080.0
32,2,35,1962.7001953125,1965.30029296875,S1C1 21012023,1080.0,2080.0
33,3,45,1994.90002441406,1997.50012207031,S1C1 21012023,1080.0,2080.0
34,3,45,1266.30004882812,1268.00109863281,S1C1 21012023,1080.0,2080.0
35,3,45,1321.2001953125,1323.099609375,S1C1 21012023,1080.0,2080.0
36,3,45,1368.30004882812,1370.30078125,S1C1 21012023,1080.0,2080.0
37,3,45,1419.5,1421.50109863281,S1C1 21012023,1080.0,2080.0
38,3,45,1467.09948730468,1469.19909667968,S1C1 21012023,1080.0,2080.0
39,3,45,1504.09948730468,1506.30078125,S1C1 21012023,1080.0,2080.0
40,3,45,1546.5,1548.80078125,S1C1 21012023,1080.0,2080.0
41,3,45,1584.59948730468,1586.89965820312,S1C1 21012023,1080.0,2080.0
42,3,45,1617.09948730468,1619.39965820312,S1C1 21012023,1080.0,2080.0
43,3,45,1660.80004882812,1663.099609375,S1C1 21012023,1080.0,2080.0
44,3,45,1700.80004882812,1703.099609375,S1C1 21012023,1080.0,2080.0
45,3,45,1736.30004882812,1738.69909667968,S1C1 21012023,1080.0,2080.0
46,3,45,1764.7001953125,1767.30078125,S1C1 21012023,1080.0,2080.0
47,3,45,1796.90051269531,1799.50109863281,S1C1 21012023,1080.0,2080.0
48,3,45,1831.90051269531,1834.599609375,S1C1 21012023,1080.0,2080.0
49,3,45,1864.2001953125,1866.80078125,S1C1 21012023,1080.0,2080.0
50,3,45,1899.90051269531,1902.599609375,S1C1 21012023,1080.0,2080.0
51,3,45,1932.2001953125,1935.00109863281,S1C1 21012023,1080.0,2080.0
52,3,45,1961.90051269531,1964.599609375,S1C1 21012023,1080.0,2080.0
53,4,55,1995.90051269531,1998.69909667968,S1C1 21012023,1080.0,2080.0
54,4,55,1237.59948730468,1239.30078125,S1C1 21012023,1080.0,2080.0
55,4,55,1290.0,1291.89965820312,S1C1 21012023,1080.0,2080.0
56,4,55,1334.40051269531,1336.39965820312,S1C1 21012023,1080.0,2080.0
57,4,55,1381.30102539062,1383.40258789062,S1C1 21012023,1080.0,2080.0
58,4,55,1423.59948730468,1425.798828125,S1C1 21012023,1080.0,2080.0
59,4,55,1462.40051269531,1464.50012207031,S1C1 21012023,1080.0,2080.0
60,4,55,1503.5,1505.69909667968,S1C1 21012023,1080.0,2080.0
61,4,55,1540.0,1542.40258789062,S1C1 21012023,1080.0,2080.0
62,4,55,1574.0,1576.599609375,S1C1 21012023,1080.0,2080.0
63,4,55,1602.80102539062,1605.298828125,S1C1 21012023,1080.0,2080.0
64,4,55,1631.40051269531,1633.90258789062,S1C1 21012023,1080.0,2080.0
65,4,55,1664.0,1666.599609375,S1C1 21012023,1080.0,2080.0
66,4,55,1695.19921875,1697.90258789062,S1C1 21012023,1080.0,2080.0
67,4,55,1725.30102539062,1728.00012207031,S1C1 21012023,1080.0,2080.0
68,4,55,1754.80102539062,1757.599609375,S1C1 21012023,1080.0,2080.0
69,4,55,1784.19921875,1786.90258789062,S1C1 21012023,1080.0,2080.0
70,4,55,1812.90051269531,1815.69909667968,S1C1 21012023,1080.0,2080.0
71,4,55,1842.09948730468,1845.00012207031,S1C1 21012023,1080.0,2080.0
72,4,55,1871.59948730468,1874.599609375,S1C1 21012023,1080.0,2080.0
73,4,55,1899.5,1902.50012207031,S1C1 21012023,1080.0,2080.0
74,4,55,1927.90051269531,1931.19909667968,S1C1 21012023,1080.0,2080.0
75,4,55,1963.09948730468,1966.50012207031,S1C1 21012023,1080.0,2080.0
76,5,65,1994.90051269531,1998.40258789062,S1C1 21012023,1080.0,2080.0
77,5,65,1224.90051269531,1226.599609375,S1C1 21012023,1080.0,2080.0
78,5,65,1268.19921875,1270.099609375,S1C1 21012023,1080.0,2080.0
79,5,65,1312.30102539062,1314.298828125,S1C1 21012023,1080.0,2080.0
80,5,65,1352.59948730468,1354.69909667968,S1C1 21012023,1080.0,2080.0
81,5,65,1393.19921875,1395.40258789062,S1C1 21012023,1080.0,2080.0
82,5,65,1430.09948730468,1432.50012207031,S1C1 21012023,1080.0,2080.0
83,5,65,1465.19921875,1467.599609375,S1C1 21012023,1080.0,2080.0
84,5,65,1496.19921875,1498.599609375,S1C1 21012023,1080.0,2080.0
85,5,65,1532.40051269531,1534.90258789062,S1C1 21012023,1080.0,2080.0
86,5,65,1561.30102539062,1563.798828125,S1C1 21012023,1080.0,2080.0
87,5,65,1591.0,1593.599609375,S1C1 21012023,1080.0,2080.0
88,5,65,1623.30102539062,1625.90258789062,S1C1 21012023,1080.0,2080.0
89,5,65,1652.69921875,1655.50012207031,S1C1 21012023,1080.0,2080.0
90,5,65,1681.0,1683.798828125,S1C1 21012023,1080.0,2080.0
91,5,65,1712.40051269531,1715.40258789062,S1C1 21012023,1080.0,2080.0
92,5,65,1741.40051269531,1744.50012207031,S1C1 21012023,1080.0,2080.0
93,5,65,1774.0,1777.19909667968,S1C1 21012023,1080.0,2080.0
94,5,65,1808.5,1812.00012207031,S1C1 21012023,1080.0,2080.0
95,5,65,1842.69921875,1846.40258789062,S1C1 21012023,1080.0,2080.0
96,6,75,1878.09948730468,1881.798828125,S1C1 21012023,1080.0,2080.0
97,6,75,1216.0,1217.69909667968,S1C1 21012023,1080.0,2080.0
98,6,75,1254.19921875,1256.00012207031,S1C1 21012023,1080.0,2080.0
99,6,75,1292.5,1294.599609375,S1C1 21012023,1080.0,2080.0
100,6,75,1326.19921875,1328.40258789062,S1C1 21012023,1080.0,2080.0
101,6,75,1360.40051269531,1362.599609375,S1C1 21012023,1080.0,2080.0
102,6,75,1397.5,1399.798828125,S1C1 21012023,1080.0,2080.0
103,6,75,1431.30102539062,1433.69909667968,S1C1 21012023,1080.0,2080.0
104,6,75,1462.40051269531,1464.798828125,S1C1 21012023,1080.0,2080.0
105,6,75,1492.59948730468,1495.19909667968,S1C1 21012023,1080.0,2080.0
106,6,75,1522.09948730468,1524.798828125,S1C1 21012023,1080.0,2080.0
107,6,75,1552.30102539062,1554.90258789062,S1C1 21012023,1080.0,2080.0
108,6,75,1582.0,1584.798828125,S1C1 21012023,1080.0,2080.0
109,6,75,1612.19921875,1615.19909667968,S1C1 21012023,1080.0,2080.0
110,6,75,1638.90051269531,1641.90258789062,S1C1 21012023,1080.0,2080.0
111,6,75,1671.0,1674.19909667968,S1C1 21012023,1080.0,2080.0
112,6,75,1700.69921875,1703.798828125,S1C1 21012023,1080.0,2080.0
113,6,75,1730.90051269531,1734.099609375,S1C1 21012023,1080.0,2080.0
114,6,75,1764.09948730468,1767.50012207031,S1C1 21012023,1080.0,2080.0
115,6,75,1795.09948730468,1798.69909667968,S1C1 21012023,1080.0,2080.0
116,6,75,1824.90051269531,1828.50012207031,S1C1 21012023,1080.0,2080.0
117,7,85,1861.59948730468,1864.90258789062,S1C1 21012023,1080.0,2080.0
118,7,85,1213.90051269531,1215.69909667968,S1C1 21012023,1080.0,2080.0
119,7,85,1253.80102539062,1255.69909667968,S1C1 21012023,1080.0,2080.0
120,7,85,1294.59948730468,1296.69909667968,S1C1 21012023,1080.0,2080.0
121,7,85,1328.69921875,1330.90258789062,S1C1 21012023,1080.0,2080.0
122,7,85,1362.90051269531,1365.19909667968,S1C1 21012023,1080.0,2080.0
123,7,85,1394.09948730468,1396.50012207031,S1C1 21012023,1080.0,2080.0
124,7,85,1428.69921875,1431.19909667968,S1C1 21012023,1080.0,2080.0
125,7,85,1458.0,1460.599609375,S1C1 21012023,1080.0,2080.0
126,7,85,1488.40051269531,1491.00012207031,S1C1 21012023,1080.0,2080.0
127,7,85,1515.30102539062,1518.00012207031,S1C1 21012023,1080.0,2080.0
128,7,85,1544.0,1547.00012207031,S1C1 21012023,1080.0,2080.0
129,7,85,1575.40051269531,1578.298828125,S1C1 21012023,1080.0,2080.0
130,7,85,1604.5,1607.599609375,S1C1 21012023,1080.0,2080.0
131,7,85,1633.59948730468,1636.50012207031,S1C1 21012023,1080.0,2080.0
132,7,85,1665.09948730468,1668.298828125,S1C1 21012023,1080.0,2080.0
133,7,85,1696.30102539062,1699.40258789062,S1C1 21012023,1080.0,2080.0
134,8,95,1730.30102539062,1734.00012207031,S1C1 21012023,1080.0,2080.0
135,8,95,1209.10144042968,1210.796875,S1C1 21012023,1080.0,2080.0
136,8,95,1236.0,1237.99621582031,S1C1 21012023,1080.0,2080.0
137,8,95,1269.19921875,1271.296875,S1C1 21012023,1080.0,2080.0
138,8,95,1305.5,1307.796875,S1C1 21012023,1080.0,2080.0
139,8,95,1336.0,1338.296875,S1C1 21012023,1080.0,2080.0
140,8,95,1365.69921875,1368.1015625,S1C1 21012023,1080.0,2080.0
141,8,95,1394.0,1396.49621582031,S1C1 21012023,1080.0,2080.0
142,8,95,1420.19921875,1422.90258789062,S1C1 21012023,1080.0,2080.0
143,8,95,1452.0,1454.796875,S1C1 21012023,1080.0,2080.0
144,8,95,1485.19921875,1488.20300292968,S1C1 21012023,1080.0,2080.0
145,8,95,1514.69921875,1517.6015625,S1C1 21012023,1080.0,2080.0
146,8,95,1546.30102539062,1549.6015625,S1C1 21012023,1080.0,2080.0
147,8,95,1574.5,1577.90258789062,S1C1 21012023,1080.0,2080.0
148,8,95,1604.5,1607.90258789062,S1C1 21012023,1080.0,2080.0
149,8,95,1638.60144042968,1641.90258789062,S1C1 21012023,1080.0,2080.0
150,9,105,1675.19921875,1679.1015625,S1C1 21012023,1080.0,2080.0
151,9,105,1215.39855957031,1217.1015625,S1C1 21012023,1080.0,2080.0
152,9,105,1239.80102539062,1241.90258789062,S1C1 21012023,1080.0,2080.0
153,9,105,1270.5,1272.70300292968,S1C1 21012023,1080.0,2080.0
154,9,105,1298.69921875,1300.99621582031,S1C1 21012023,1080.0,2080.0
155,9,105,1328.30102539062,1330.70300292968,S1C1 21012023,1080.0,2080.0
156,9,105,1354.0,1356.6015625,S1C1 21012023,1080.0,2080.0
157,9,105,1385.80102539062,1388.40258789062,S1C1 21012023,1080.0,2080.0
158,9,105,1412.0,1414.70300292968,S1C1 21012023,1080.0,2080.0
159,9,105,1443.5,1446.40258789062,S1C1 21012023,1080.0,2080.0
160,9,105,1472.60144042968,1475.70300292968,S1C1 21012023,1080.0,2080.0
161,9,105,1505.0,1508.296875,S1C1 21012023,1080.0,2080.0
162,9,105,1535.89855957031,1539.296875,S1C1 21012023,1080.0,2080.0
163,10,115,1571.60144042968,1575.20300292968,S1C1 21012023,1080.0,2080.0
164,10,115,1201.80102539062,1203.6015625,S1C1 21012023,1080.0,2080.0
165,10,115,1224.5,1226.49621582031,S1C1 21012023,1080.0,2080.0
166,10,115,1249.30102539062,1251.49621582031,S1C1 21012023,1080.0,2080.0
167,10,115,1278.19921875,1280.49621582031,S1C1 21012023,1080.0,2080.0
168,10,115,1305.10144042968,1307.40258789062,S1C1 21012023,1080.0,2080.0
169,10,115,1332.89855957031,1335.296875,S1C1 21012023,1080.0,2080.0
170,10,115,1362.10144042968,1364.70300292968,S1C1 21012023,1080.0,2080.0
171,10,115,1389.30102539062,1392.1015625,S1C1 21012023,1080.0,2080.0
172,10,115,1416.69921875,1419.6015625,S1C1 21012023,1080.0,2080.0
173,10,115,1446.0,1448.99621582031,S1C1 21012023,1080.0,2080.0
174,10,115,1475.5,1478.6015625,S1C1 21012023,1080.0,2080.0
175,10,115,1509.0,1512.296875,S1C1 21012023,1080.0,2080.0
176,10,115,1538.39855957031,1541.796875,S1C1 21012023,1080.0,2080.0
177,11,125,1569.69921875,1573.1015625,S1C1 21012023,1080.0,2080.0
178,11,125,1187.10144042968,1188.796875,S1C1 21012023,1080.0,2080.0
179,11,125,1208.0,1209.90258789062,S1C1 21012023,1080.0,2080.0
180,11,125,1230.60144042968,1232.70300292968,S1C1 21012023,1080.0,2080.0
181,11,125,1261.10144042968,1263.49621582031,S1C1 21012023,1080.0,2080.0
182,11,125,1291.0,1293.40258789062,S1C1 21012023,1080.0,2080.0
183,11,125,1317.69921875,1320.296875,S1C1 21012023,1080.0,2080.0
184,11,125,1347.5,1350.296875,S1C1 21012023,1080.0,2080.0
185,11,125,1373.80102539062,1376.6015625,S1C1 21012023,1080.0,2080.0
186,11,125,1402.5,1405.6015625,S1C1 21012023,1080.0,2080.0
187,11,125,1430.60144042968,1433.6015625,S1C1 21012023,1080.0,2080.0
188,11,125,1463.10144042968,1466.40258789062,S1C1 21012023,1080.0,2080.0
189,11,125,1493.30102539062,1496.6015625,S1C1 21012023,1080.0,2080.0
190,12,135,1532.19921875,1535.20300292968,S1C1 21012023,1080.0,2080.0
191,12,135,1182.10144042968,1183.90258789062,S1C1 21012023,1080.0,2080.0
192,12,135,1206.39855957031,1208.40258789062,S1C1 21012023,1080.0,2080.0
